MAG	Domain	Phylum	Class	Order	Family	Genus	Species
Sg_CRR933319_bin.27	Bacteria	Bacillota_A	Clostridia	Saccharofermentanales	UBA5734	UBA5734	UBA5734 sp002419145
Sg_CRR933319_bin.30	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	UBA1877	Sulfurospirillum_B	Sulfurospirillum_B tamanensis
Sg_CRR933319_bin.31	Bacteria	Pseudomonadota	Alphaproteobacteria	Caedimonadales	UBA9215		
Sg_CRR933319_bin.35	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	
Sg_CRR933319_bin.6	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Acidaminobacteraceae	Acidaminobacter	
Sg_CRR933319_bin.9	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Denitrovibrionaceae	Seleniivibrio	
Sg_CRR933320_bin.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Cellulomonadaceae	Cellulomonas	
Sg_CRR933320_bin.18	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	
Sg_CRR933320_bin.19	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales	Azospirillaceae	Arenibaculum	
Sg_CRR933320_bin.22	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Croceibacterium	
Sg_CRR933320_bin.26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	DUSC01	
Sg_CRR933320_bin.3	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	EhC02	EhC02 sp024304985
Sg_CRR933320_bin.30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	
Sg_CRR933320_bin.33	Bacteria	Bacillota_E	JACIYH01	JACIYH01	JACIYH01		
Sg_CRR933320_bin.34	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933320_bin.35	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Homoserinimonas	
Sg_CRR933320_bin.39	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	
Sg_CRR933320_bin.41	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933320_bin.5	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum sp002452855
Sg_CRR933320_bin.6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	
Sg_CRR933320_bin.7	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	Ochrobactrum sp006345815
Sg_CRR933321_bin.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	
Sg_CRR933321_bin.10	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1422	
Sg_CRR933321_bin.12	Bacteria	Margulisbacteria	WOR-1	JAKLHX01	JAKLHX01	CALFCX01	
Sg_CRR933321_bin.14	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Aminidesulfovibrio	
Sg_CRR933321_bin.15	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	MT110	
Sg_CRR933321_bin.18	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Cupidesulfovibrio	Cupidesulfovibrio sp000226255
Sg_CRR933321_bin.2	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Acidaminobacteraceae		
Sg_CRR933321_bin.24	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5738		
Sg_CRR933321_bin.27	Bacteria	Patescibacteria	Microgenomatia	UBA1406	GWC2-37-13	RSWP21	
Sg_CRR933321_bin.28	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Rectinemataceae	JAJTBL01	
Sg_CRR933321_bin.29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	MWFE01	
Sg_CRR933321_bin.3	Bacteria	Patescibacteria	Microgenomatia	UBA1406	GWC2-37-13	RSWP21	
Sg_CRR933321_bin.36	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA5633	CALMWW01	CALMWW01 sp937870835
Sg_CRR933321_bin.37	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	Ochrobactrum intermedium
