MAG,Domain,Phylum,Class,Order,Family,Genus,Species
Sg_Unknown_BV499-003R0002_good_bin.45,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Unassigned,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.47,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Unassigned,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.48,Archaea,Methanobacteriota,Thermococci,Unassigned,Unassigned,Unassigned,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.52,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.53,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.54,Archaea,Hadarchaeota,Hadarchaeia,Hadarchaeales,Unassigned,Unassigned,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.55,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.56,Archaea,Nanohaloarchaeota,Nanosalinia,Nanosalinales,Nanosalinaceae,Nanosalina,Unassigned
Sg_Unknown_BV499-003R0002_good_bin.8,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.11,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.13,Archaea,Thermoplasmatota,Thermoplasmata,Halarchaeoplasmatales,Halarchaeoplasmataceae,Natronoplasma,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.16,Archaea,Nanohaloarchaeota,Nanosalinia,Nanosalinales,Nanosalinaceae,B1-Br10-U2g21,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.19,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halodesulfurarchaeum,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.21,Archaea,Nanohaloarchaeota,Nanosalinia,Nanosalinales,Nanosalinaceae,B1-Br10-U2g21,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.25,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halodesulfurarchaeum,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.3,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.4,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.5,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halovenus,Unassigned
Sg_Unknown_BV499-003R0003_good_bin.6,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halapricum,Halapricum sp025517565
Sg_Unknown_BV499-003R0003_good_bin.9,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.1,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobellus,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halovenus,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.16,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Salinibaculum,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.18,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.2,Archaea,Nanohaloarchaeota,Nanosalinia,Nanosalinales,Nanosalinaceae,Nanosalina,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.20,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Unassigned,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.21,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobaculum,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.25,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.26,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Unassigned,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.28,Archaea,Nanohaloarchaeota,Nanosalinia,Nanosalinales,Nanosalinaceae,B1-Br10-U2g19,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.3,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Unassigned
Sg_Unknown_BV499-003R0004_good_bin.4,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium bonnevillei
Sg_Unknown_BV499-003R0004_good_bin.7,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halovenus,Unassigned
Sg_Unknown_BV499-008R0001_good_bin.2,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,Methanothermococcus thermolithotrophicus
Sg_Unknown_BV499-008R0001_good_bin.28,Archaea,Halobacteriota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,Unassigned
Sg_Unknown_BV499-008R0001_good_bin.45,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,GW2011-AR1,JWKY01,Unassigned
Sg_Unknown_BV499-008R0001_good_bin.5,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,Unassigned
Sg_Unknown_BV499-008R0002_good_bin.11,Archaea,Halobacteriota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,JdFR-22,Unassigned
Sg_Unknown_BV499-008R0002_good_bin.2,Archaea,Halobacteriota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,PZKD01,Unassigned
Sg_Unknown_BV499-008R0002_good_bin.28,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanohalobium,Unassigned
Sg_Unknown_BV499-008R0002_good_bin.7,Archaea,Thermoplasmatota,Thermoplasmata,Halarchaeoplasmatales,Halarchaeoplasmataceae,Unassigned,Unassigned
Sg_Unknown_BV499-008R0003_good_bin.20,Archaea,Nanohaloarchaeota,Nanosalinia,Nanosalinales,Nanoanaerosalinaceae,Unassigned,Unassigned
Sg_Unknown_BV499-008R0003_good_bin.21,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Unassigned
Sg_Unknown_BV499-008R0003_good_bin.4,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosocaldaceae,Nitrosocaldus,Nitrosocaldus cavascurensis
Sg_Unknown_BV499-008R0003_good_bin.41,Archaea,Thermoplasmatota,Thermoplasmata,Halarchaeoplasmatales,Halarchaeoplasmataceae,Natronoplasma,Unassigned
Sg_Unknown_BV499-008R0003_good_bin.42,Archaea,Methanobacteriota,Thermococci,Unassigned,Unassigned,Unassigned,Unassigned
Sg_Unknown_BV499-008R0003_good_bin.44,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Unassigned
Sg_Unknown_BV499-008R0003_good_bin.49,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanohalobium,Unassigned
Sg_Unknown_BV499-008R0003_good_bin.63,Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,AG1,AG1,AG1 sp003116855
Sg_Unknown_BV499-008R0005_good_bin.9,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum aerophilum
Sg_Uti22014_10_11_2_bin.2,Archaea,Methanobacteriota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus_A,Thermococcus_A bergensis
Sg_Uti22014_10_20_2_bin.5,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,Methanohalophilus euhalobius
Sg_CRR933318_bin.11,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Arachnia,Unassigned
Sg_CRR933318_bin.13,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E putida_Y
Sg_CRR933318_bin.14,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas aurantiaca
Sg_CRR933318_bin.16,Bacteria,Pseudomonadota,Alphaproteobacteria,Oceanibaculales,Oceanibaculaceae,Oceanibaculum,Unassigned
Sg_CRR933318_bin.17,Bacteria,Bacillota,Clostridia,Lachnospirales,Cellulosilyticaceae,FMMP01,FMMP01 sp029239935
Sg_CRR933318_bin.18,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alishewanella,Alishewanella agri
Sg_CRR933318_bin.2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Pleomorphomonas,Pleomorphomonas sp023721755
Sg_CRR933318_bin.21,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella,Unassigned
Sg_CRR933318_bin.22,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
Sg_CRR933318_bin.23,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,Unassigned
Sg_CRR933318_bin.27,Bacteria,Thermotogota,Thermotogae,Thermotogales,DSM-5069,Pseudothermotoga_A,Pseudothermotoga_A hypogea
Sg_CRR933318_bin.28,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales_A,Thalassospiraceae,Thalassospira,Thalassospira xianhensis
Sg_CRR933318_bin.30,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas_A,Pseudoxanthomonas_A spadix
Sg_CRR933318_bin.31,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Unassigned
Sg_CRR933318_bin.6,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Unassigned
Sg_CRR933319_bin.11,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,DSM-6294,Venatoribacter,Unassigned
Sg_CRR933319_bin.14,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Acidaminobacteraceae,Fusibacter_C,Unassigned
Sg_CRR933319_bin.16,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium,Aquabacterium sp017989885
Sg_CRR933319_bin.17,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,EhC02,EhC02 sp024304855
Sg_CRR933319_bin.18,Bacteria,Bacillota,Bacilli_A,Acholeplasmatales,UBA5453,Paracholeplasma,Unassigned
Sg_CRR933319_bin.2,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E oleovorans
Sg_CRR933319_bin.20,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Unassigned
Sg_CRR933319_bin.21,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paenirhodobacter,Paenirhodobacter hankyongi
Sg_CRR933319_bin.25,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,Acidovorax defluvii
Sg_CRR933319_bin.27,Bacteria,Bacillota,Clostridia,Saccharofermentanales,UBA5734,UBA5734,UBA5734 sp002419145
Sg_CRR933319_bin.30,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,UBA1877,Sulfurospirillum_B,Sulfurospirillum_B tamanensis
Sg_CRR933319_bin.31,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,Unassigned,Unassigned
Sg_CRR933319_bin.35,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,Unassigned
Sg_CRR933319_bin.6,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Acidaminobacteraceae,Acidaminobacter,Unassigned
Sg_CRR933319_bin.9,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Denitrovibrionaceae,Seleniivibrio,Unassigned
Sg_CRR933320_bin.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Cellulomonadaceae,Cellulomonas,Unassigned
Sg_CRR933320_bin.18,Bacteria,Pseudomonadota,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Pelagibius,Unassigned
Sg_CRR933320_bin.19,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Arenibaculum,Unassigned
Sg_CRR933320_bin.22,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceibacterium,Unassigned
Sg_CRR933320_bin.26,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,DUSC01,Unassigned
Sg_CRR933320_bin.3,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,EhC02,EhC02 sp024304985
Sg_CRR933320_bin.30,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unassigned
Sg_CRR933320_bin.33,Bacteria,Bacillota,JACIYH01,JACIYH01,JACIYH01,Unassigned,Unassigned
Sg_CRR933320_bin.34,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933320_bin.35,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Homoserinimonas,Unassigned
Sg_CRR933320_bin.39,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Seramator,Unassigned
Sg_CRR933320_bin.41,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933320_bin.5,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum sp002452855
Sg_CRR933320_bin.6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salinimicrobium,Unassigned
Sg_CRR933320_bin.7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,Ochrobactrum sp006345815
Sg_CRR933321_bin.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus,Unassigned
Sg_CRR933321_bin.10,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,UBA1422,Unassigned
Sg_CRR933321_bin.12,Bacteria,Margulisbacteria,WOR-1,JAKLHX01,JAKLHX01,CALFCX01,Unassigned
Sg_CRR933321_bin.14,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Aminidesulfovibrio,Unassigned
Sg_CRR933321_bin.15,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,MT110,Unassigned
Sg_CRR933321_bin.18,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Cupidesulfovibrio,Cupidesulfovibrio sp000226255
Sg_CRR933321_bin.2,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Acidaminobacteraceae,Unassigned,Unassigned
Sg_CRR933321_bin.24,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5738,Unassigned,Unassigned
Sg_CRR933321_bin.27,Bacteria,Patescibacteria,Microgenomatia,UBA1406,GWC2-37-13,RSWP21,Unassigned
Sg_CRR933321_bin.28,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Rectinemataceae,JAJTBL01,Unassigned
Sg_CRR933321_bin.29,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tenuifilaceae,MWFE01,Unassigned
Sg_CRR933321_bin.3,Bacteria,Patescibacteria,Microgenomatia,UBA1406,GWC2-37-13,RSWP21,Unassigned
Sg_CRR933321_bin.36,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5633,CALMWW01,CALMWW01 sp937870835
Sg_CRR933321_bin.37,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,Ochrobactrum intermedium
Sg_CRR933321_bin.4,Bacteria,Patescibacteria,Paceibacteria,UBA6257,UBA6257,Unassigned,Unassigned
Sg_CRR933321_bin.41,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Thermotaleaceae,Unassigned,Unassigned
Sg_CRR933321_bin.44,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,UBA6016,UBA6016,Unassigned
Sg_CRR933321_bin.45,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuricystis,Unassigned
Sg_CRR933321_bin.5,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA4778,UBA4054,Unassigned
Sg_CRR933321_bin.50,Bacteria,Bacillota,Bacilli_A,Erysipelotrichales,Erysipelotrichaceae,UBA2212,Unassigned
Sg_CRR933321_bin.51,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,JAFIHK01,Unassigned
Sg_CRR933321_bin.52,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tenuifilaceae,Tenuifilum,Tenuifilum sp018056955
Sg_CRR933321_bin.53,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Denitrovibrionaceae,Seleniivibrio,Seleniivibrio woodruffii
Sg_CRR933321_bin.55,Bacteria,Patescibacteria,Paceibacteria,UBA6257,GWB1-50-10,JAGUWR01,Unassigned
Sg_CRR933321_bin.7,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,Bipolaricaulis,Unassigned
Sg_CRR933321_bin.8,Bacteria,Riflebacteria,Ozemobacteria,Ozemobacterales,Ozemobacteraceae,MWAR01,MWAR01 sp029547365
Sg_CRR933322_bin.1,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,Unassigned
Sg_CRR933322_bin.14,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933322_bin.18,Bacteria,Bacillota,Bacilli_A,Acholeplasmatales,Acholeplasmataceae,UBA2284,UBA2284 sp002418725
Sg_CRR933322_bin.19,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azovibrio,Unassigned
Sg_CRR933322_bin.20,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Unassigned
Sg_CRR933322_bin.25,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,GCA-002788555,Unassigned,Unassigned
Sg_CRR933322_bin.26,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933322_bin.27,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,UBA6016,UBA6016,Unassigned
Sg_CRR933322_bin.28,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pseudorhodoferax,Pseudorhodoferax sp001422365
Sg_CRR933322_bin.3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum,Unassigned
Sg_CRR933322_bin.30,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter haemolyticus
Sg_CRR933322_bin.33,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Telluria,Unassigned
Sg_CRR933322_bin.34,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_K,Unassigned
Sg_CRR933322_bin.35,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,UBA6211,Unassigned
Sg_CRR933322_bin.37,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium fabacearum
Sg_CRR933322_bin.38,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas guildfordensis
Sg_CRR933322_bin.39,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,Unassigned
Sg_CRR933322_bin.40,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,Thauera mechernichensis
Sg_CRR933322_bin.42,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933322_bin.45,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,Unassigned
Sg_CRR933322_bin.46,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter sp030546575
Sg_CRR933322_bin.8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,Unassigned
Sg_CRR933322_bin.9,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Tepidicella,Tepidicella baoligensis
Sg_CRR933323_bin.10,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium_A,Chryseobacterium_A sp015478785
Sg_CRR933323_bin.13,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Marinarcus,Unassigned
Sg_CRR933323_bin.15,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azovibrio,Azovibrio restrictus
Sg_CRR933323_bin.16,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alishewanella,Unassigned
Sg_CRR933323_bin.17,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,UBA4096,Unassigned
Sg_CRR933323_bin.22,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga,Unassigned
Sg_CRR933323_bin.24,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Vreelandella,Vreelandella hamiltonii
Sg_CRR933323_bin.27,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Acidaminobacteraceae,Fusibacter_C,Unassigned
Sg_CRR933323_bin.30,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,66-26,66-26 sp026646875
Sg_CRR933323_bin.32,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfurivibrionaceae,Thiovibrio,Unassigned
Sg_CRR933323_bin.33,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Unassigned
Sg_CRR933323_bin.35,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Phreatobacteraceae,Phreatobacter,Unassigned
Sg_CRR933323_bin.37,Bacteria,Patescibacteria,ABY1,UBA2591,CALHIP01,Unassigned,Unassigned
Sg_CRR933323_bin.39,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,Trichlorobacter,Unassigned
Sg_CRR933323_bin.40,Bacteria,Patescibacteria,Microgenomatia,UBA12405,UBA6130,Unassigned,Unassigned
Sg_CRR933323_bin.6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tenuifilaceae,Tenuifilum,Tenuifilum sp018056955
Sg_CRR933323_bin.7,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,UBA6211,Unassigned
Sg_CRR933324_bin.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Methyloversatilis,Methyloversatilis sp016791045
Sg_CRR933324_bin.10,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga,Unassigned
Sg_CRR933324_bin.12,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,Unassigned
Sg_CRR933324_bin.13,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Unassigned
Sg_CRR933324_bin.14,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,JAKAML01,Unassigned
Sg_CRR933324_bin.15,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,Stutzerimonas frequens
Sg_CRR933324_bin.17,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,Azospirillum oleiclasticum
